ID	start	end	happy	funny	sad	tender	exciting	angry	scary	split
oJ3E7ic4CuI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oJaFywjNc3c	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oJdPMy7ddKo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oJtg8cotQpk	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oJvQ1KTyElk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oKDdCBvikAQ	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oKJK69h5xnQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oKoUzLamZbQ	 140.000	 150.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oLLZjfYslkA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oLYX8PdmjSg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oLiQ0OS6Stg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oLkq9yOkTuM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oLlklu-APMM	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oLqtPK9zsSI	 11.000	 21.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oLr4uqM_u8A	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oLzqQLLmI9k	 130.000	 140.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oM_xeEzFxjk	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oMhI1EnYae4	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oN60jeBwbiw	 380.000	 390.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
oNKhXt-qGHI	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oNbG8R6LwHY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oNcqngPVBIY	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oNe67FR8EoY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oO36CKoDN8w	 170.000	 180.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
oO6Y6tzpgVs	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oOLBzKgRJHA	 220.000	 230.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oOb4_XmurlE	 30.000	 40.000	0.0	1.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oOecWZ9froI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oOiGbsjRaLE	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oOncH-9XUfo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oP9Dc6jdXQs	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oPHULC8wovA	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oPKhRM8gImU	 50.000	 60.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oPci9enBqQk	 9.000	 19.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oPlYg7qoJ5Q	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oQD5wqqvL_0	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oQbkfG7PolI	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oRQdAVNI1b4	 230.000	 240.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oRR9U1WGg6s	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oRVjkPUR_G4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oRz2NDKrSu8	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oSKplXn1UTo	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oScdonOmgzI	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oT6o0CS2FtE	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oTdb0UNJPhg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oU9kHFOMAHQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oUHBNGBbMmQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oUow0mQx8F8	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oUwsdoN1dYY	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oV7kJaEfyWg	 160.000	 170.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oVAvvb7-e_8	 150.000	 160.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oVQka1cYDO0	 10.000	 20.000	1.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oVZSJ8Zao_Y	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oVa_u5lS4bU	 26.000	 36.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oVemiQnH3zo	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oVugIyZoQwc	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oWeJBosfsFA	 80.000	 90.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
oXHbERMcmUQ	 90.000	 100.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oY5z1amsxXQ	 15.000	 25.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oYGO4Wo4DJY	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oYGTgf5l6ks	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oYjcUCscF-k	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oYuIzUTWyss	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oZ4iZmMYroA	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oZrBHuIyl2M	 90.000	 100.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
o_Vizc72Ogk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
o_ZZ141xMK4	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
o_aGLJRR9hw	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
o_rg8CYl4RA	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oa6Ax5u9rr4	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oa9_pN8wAw8	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
obR19QAmHrc	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
obepYGLSHUU	 0.000	 10.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
obvy_jsIbsc	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ocDqTcnk-NQ	 30.000	 40.000	1.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
ocNhGWdWTsI	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
odEs7DpjqKw	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
odF9WvrSmSM	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
odGNv46Y8g0	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
odNNahwBc8Y	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
odO2otQ-E88	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
odURhLtt75Q	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
odZXU6Ysz4Q	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
odfsRwtgVyc	 350.000	 360.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
oe4WFNCNIF0	 30.000	 40.000	0.0	1.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oeAFP1F2L4o	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oeO2Kp4GFzU	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oea16w3r9Xg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
of6EOX8UusM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ofOG4xeYLEQ	 160.000	 170.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
ofgcojbYIoM	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
ogSegYbrFZ8	 90.000	 100.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
ogj_P4-KKD8	 320.000	 330.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
ogs3icMOe2o	 410.000	 420.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
ogtY9kzhJgk	 130.000	 140.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oh0f9eKnmkY	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
ohta6RSl_Cw	 250.000	 260.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oicxFf_PuCw	 290.000	 300.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
oiu7-dWsp1A	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oj35bh6S_kU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oj4Q8knJrW4	 120.000	 130.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
ojtNWz3ZnMA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
okkxmpk8C2I	 470.000	 480.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ol6TIPwcdow	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
ol9VXCpQC4U	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
olKEdf_jKNw	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
olOed323_E0	 260.000	 270.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
olR_5tpNY2g	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
olz83r_eCKs	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
om3VC6ru4yk	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
om6slKzVmn8	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
omEBafKRtd4	 20.000	 30.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
omHz0ax_H2I	 20.000	 30.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
omQ3-_hO_Ug	 460.000	 470.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
omW1B9B5Qhk	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
omdL00jcRBk	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
omg_YFK8vu0	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
on0u8jxAS-A	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
onXNhvvKHqA	 30.000	 40.000	0.0	0.0	1.0	1.0	0.0	0.0	0.0	TRAIN
onnGVvtllBU	 250.000	 260.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
onnJrdsjm6E	 20.000	 30.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oob3wuXVzuM	 140.000	 150.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
oomgX61Fgoc	 21.000	 31.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
opWZifZcn1w	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
opeJDmTN_Q0	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
opmpI_6NLkM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
opt6H2gWnnM	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oqdqCivdrEo	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
or-PuNI36lg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
or-tJi5K-_o	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
or5h0GKfN2E	 10.000	 20.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
orP5K0AFM5w	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
orZD0fN_Fbw	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
orrqR8BE_T0	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oryIOuPIb60	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
orzFmO5Bj_Y	 160.000	 170.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
osbfvqTP0cU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ot8u7KNomOY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
otHojTPue_w	 170.000	 180.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
otu4Us19s2k	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ouD5qvGDx90	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oundV3ZGTkA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oupDl0isifU	 120.000	 130.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
ov8c1bXBD3w	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
ov901lTkwfs	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
ow5VjIrqcVA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
owr3zPnxO64	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
oxYjgaJUxkg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oxcgZ9xJnf4	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
oxumByX3BEw	 110.000	 120.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oy-4jbGiTYY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oy0sdL9QLv4	 90.000	 100.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
oyBEhW-ejbU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oyBNkdCbF78	 160.000	 170.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
oyz0XUuBjJc	 10.000	 20.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
ozZx4aIOHVE	 60.000	 70.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
p-CGU2H9Udo	 60.000	 70.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p-G-VNgDxIY	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p-NrpwjVdvE	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
p-XSIFEh_64	 290.000	 300.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p0AfKyseeNg	 70.000	 80.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
p0FbEVtBrgY	 170.000	 180.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p0TNvn3Ku04	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p1F6nZXIrEM	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p1GDG0tw0I0	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
p1OwFUcbw-w	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p1ShcQPiNTQ	 20.000	 30.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p1XGtuF8uDg	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
p1iuJKhQ6Gg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p1sZRK18Ldg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p1y3gmXGQUU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p2QLlaVGudg	 50.000	 60.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p30TKcqUykI	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p3gaBu9FVbU	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p3kYp6cCUjQ	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p3mpWIv08lc	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
p3v0eYUhWtk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p4ApmP9Rp-U	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p4C37K64-WE	 0.000	 10.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
p4TQFfLnpng	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p4tfz6NBDuI	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p4wyEGcUVk8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p5JKj5QZE1Y	 60.000	 70.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
p69KdXRWbSA	 0.000	 10.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p6Ei2R6o9FU	 70.000	 80.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
p6VCU0sdIBU	 10.000	 20.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
p6uMHIGAHdk	 250.000	 260.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
p7265x3FBqo	 120.000	 130.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
p7MIR_s_xmo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p7US7G7MpTA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p7mwIgwH96E	 260.000	 270.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
p7phKQlkhR4	 6.000	 16.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p87ooa1XEw4	 140.000	 150.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p89zVl5O8YM	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p8ZJV6_5DS8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p8mpuCcF6AU	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p9-Rem1kd1E	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p96MHeVcsOU	 110.000	 120.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p96NvVJYEeo	 250.000	 260.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
p9D91pZGo4Y	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
p9EX2IOvjKo	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pA4fWWy_DSs	 30.000	 40.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
pARuJISpbc0	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pATJRawZFUg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pATwS0TuJlw	 260.000	 270.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pBCEW4TRYBg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pCU7poB2aG4	 0.000	 10.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
pCiBC_pw69g	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
pCpryoUEY4s	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pCtKC-1N1hc	 20.000	 30.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pD1JBMWHzDg	 28.000	 38.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pDEnzSJmT-k	 170.000	 180.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pDH5S3_LreA	 110.000	 120.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
pDwJnn_dRgI	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pEqKk1dD64w	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pEtTZzy3eJA	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pEusXyjYS5I	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pFBm1_iGcig	 20.000	 30.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pFDoZflbe8c	 110.000	 120.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pFa9lZu2rRU	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pFgdUnfWx4g	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pFh7ZkVNoZ8	 50.000	 60.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
pG6jEbRPaBk	 230.000	 240.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pGMOU-1aUdg	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pH6FoT3YChY	 20.000	 30.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
pHV9o3mBC2M	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
pHj7YxwE30g	 120.000	 130.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pHvvBEQPyDk	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pIIkgBQq2JQ	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pJFWSYBJBko	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pJiK6icWEmU	 30.000	 40.000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TRAIN
pKIwjmon3-M	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
pLle5a7B9V0	 200.000	 210.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
pLmcu-hA8Kg	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pN1G6zM2FMA	 130.000	 140.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pNMekQerLV8	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pNSQzQls1tc	 90.000	 100.000	0.0	0.0	0.0	0.0	0.0	1.0	0.0	TRAIN
pO4M_Vmep04	 140.000	 150.000	0.0	0.0	0.0	0.0	0.0	0.0	1.0	TRAIN
pOqvMeQHdAw	 30.000	 40.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pOr_jOaIOkY	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pPEJRtJTkuk	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pPKwLW1Tluo	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pPoUHPSsxLo	 190.000	 200.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pPzdQBMQAc0	 130.000	 140.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
pQw9ATG-kec	 0.000	 10.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pR4iZIugUpE	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pRjMreXkB7E	 0.000	 10.000	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TRAIN
pRocSOAAp14	 30.000	 40.000	0.0	0.0	0.0	1.0	0.0	0.0	0.0	TRAIN
pRt8WSndL8g	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pRz6D7C9ArE	 30.000	 40.000	0.0	0.0	0.0	0.0	1.0	0.0	0.0	TRAIN
pSK9Ye97blk	 30.000	 40.000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	TRAIN
